Num_Lines,Avg_Num_Chars_Line,Avg_Num_Lines,Num_Words,Perc_Unique_Words,3,a,about,act,after,again,ah,ahh,aint,air,album,alive,all,already,alright,always,am,an,and,another,anything,are,around,as,ask,ass,at,away,ba,baby,back,bad,bang,be,beach,beat,because,been,before,being,believe,best,better,big,bitch,black,blood,blow,blue,body,both,bottle,bottom,bought,bout,bow,boy,boys,bring,broke,burn,but,buy,by,call,came,can,car,care,catch,cause,ch,cha,change,check,city,clap,close,club,cold,come,comin,coming,cool,could,couple,crack,crazy,crown,cry,cut,da,daddy,damn,day,days,dea,deal,dick,did,didnt,die,different,do,doe,doin,doing,dollar,done,dont,door,dope,down,dream,drink,drive,drop,drugs,dude,eat,else,em,end,enough,even,ever,every,everybody,everything,explain,eyes,face,fall,family,far,fast,feel,find,fire,first,flash,fly,for,forever,friends,from,front,fuck,fuckin,fucking,full,g,game,gang,gave,get,gettin,getting,girl,girls,give,go,god,goes,going,gold,gon,gone,gonna,goo,got,gotta,great,guess,guy,ha,had,half,hand,hands,hang,happen,hard,hate,hater,have,he,head,hear,heart,hell,hello,help,her,here,hes,hey,high,him,his,hit,ho,hoe,hold,home,homie,hoo,hope,hot,house,how,huh,hundred,hurt,i,id,if,igh,im,ima,imma,in,inside,into,is,it,its,ive,juice,juke,jumpman,just,keep,kid,kids,kill,kinda,knew,knock,know,la,last,late,lay,leave,left,let,lets,lie,life,light,lights,like,listen,little,live,living,long,look,lose,lost,lot,love,low,mad,made,make,makes,making,mama,man,maybe,me,mean,meet,might,million,mind,mine,miss,momma,money,more,mouth,move,much,music,my,myself,na,nah,name,need,never,new,next,nigga,niggas,niggaz,night,no,nobody,not,nothing,now,o,of,off,oh,ohh,okay,ol,on,one,only,ooh,open,or,other,our,out,over,own,paper,park,pass,past,pay,people,phone,picture,place,play,please,pop,pray,pretty,probably,problem,pull,pussy,put,rap,rappers,ready,real,really,red,remember,rich,ride,right,rock,roll,room,round,run,running,said,same,save,say,school,see,seen,set,shady,she,shes,shit,shoe,shorty,should,show,shut,sick,side,since,skeet,sleep,smoke,so,some,somebody,someone,somethin,something,sometime,song,sound,stack,start,stay,still,stop,street,suck,summer,sure,swear,take,taking,talk,taste,team,tell,ten,text,than,thank,that,the,their,them,then,there,these,they,thing,think,this,though,thought,three,through,throw,til,till,time,times,tired,to,told,tonight,too,took,top,town,trip,true,truth,try,tryna,turn,two,uh,uhh,understand,until,up,us,use,verse,wait,wake,walk,wanna,want,was,watch,water,way,we,wear,wee,well,went,were,what,whats,when,where,while,white,who,whole,why,will,wish,with,wolf,wont,work,world,worth,would,wouldnt,wow,wrong,ya,yall,yeah,year,yes,yo,you,young,your,youre,yourself
132,36.288,7.8485,1026,0.37427,0,2.0468,0.097466,0,0,0,0,0,0.2924,0,0,0.097466,0.5848,0,0,0,0,0.38986,2.2417,0,0,0,0.097466,0.097466,0,0,0.5848,0,0,0.097466,0.87719,0,0,0.19493,0,0,0.19493,0.19493,0.19493,0,0,0,0.19493,0,0,0.19493,0,0.097466,0,0.097466,0,0.097466,0,0,0,0.097466,0.19493,0.097466,0,0,0,0.19493,0,0.2924,0.097466,0.097466,0.19493,0,0,0,0,0,0,0,0.48733,0.097466,0,0,0,0.097466,0.87719,0,0,0,0.5848,0,0,0.097466,0,0.097466,0,0,0,0,0.097466,0.097466,0,0,0,0.097466,0,0,0,0.77973,0,0,0,0,0.5848,0.48733,0,0,0.68226,0,0,0,0,0,0,0,0,0,0,0.19493,0,0.097466,0.097466,0.19493,0,0,0,0.097466,0.097466,0,0.097466,0.097466,0,0,0,0,0,0,0.48733,0,0,0.38986,0.38986,0.19493,0,0,0.097466,0.2924,0.2924,0,0.19493,0.38986,0,0,0.097466,0.097466,0.097466,0.097466,0.2924,0,0,0,0.2924,0,0,0,0.19493,0.097466,0,0,0,0,0,0,0.19493,0,0,0,0,0,0,0,0.2924,0.38986,0,0.19493,0,0,0,0.19493,0.38986,0,0,0,0,0,0,0,0,0.097466,0,0,0,0,0,0.097466,0.68226,0.97466,0,0,3.7037,0.097466,0,0,0.2924,0.19493,0,0.97466,0,0.097466,0.097466,0.97466,0.48733,0.097466,0,0,0,0.097466,0.2924,0,0.097466,0.097466,0,0,0,0.48733,0,0.19493,0,0.097466,0,0.097466,0.19493,0,0,0.097466,0,0,0.097466,0.2924,0.19493,0,0,0,0.19493,0,0.2924,0.097466,1.6569,0,0,0,0.48733,0,0.097466,0,0.19493,0,2.0468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,36.829,7.9286,539,0.38961,0,2.5974,0,0,0,0,0.18553,0,0.18553,0,0,0,0,0,0,0,0,0,1.1132,0,0,0.37106,0,0,0,0,0.18553,0,0,0.18553,0.18553,0,0,0.74212,0,0,0,0,0,0,0,0,0,0,0.74212,0.37106,0,0,0,0,0,0,0.37106,0,0,0,0,0,0,0,0,0.74212,0,0.18553,0,0,0.74212,0,0,0,0,0,0,0,0,0.18553,0,0,0,0,0,0,0,0,0,0.18553,0,0,0,0,0.74212,0,0,0,0,0.18553,0,0,0,0.18553,0,0,0,0.37106,0,0,0,0,0.18553,0.18553,0,0,0.18553,0,0,0,0,0,0,0,0,0,0,0,0.18553,0,0,0.74212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37106,0,0.18553,0.37106,0,0.37106,0,0,0,0,0.74212,0,0,0,0,0.18553,0,0,0.74212,0.37106,0,0,0,0.37106,0.74212,0,0.18553,0,1.2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,43.16,8.9245,937,0.48773,0,3.3084,0.10672,0,0,0,0,0,0.53362,0,0,0,0.64034,0,0,0,0,0.10672,2.3479,0,0,0,0,0,0,0.10672,0.53362,0,0,0,0.21345,0,0.21345,0.21345,0,0,0.10672,0.10672,0,0.10672,0.10672,0,0,0,0.10672,0,0,0,0,0.10672,0,0,0,0,0,0,0.10672,0,0,0.21345,0,0.64034,0.10672,0.10672,0,0,0.42689,0.10672,0,0,0.21345,0,0,0,0.10672,0.21345,0,0,0,0,0,0.10672,0,0.10672,0,0.21345,0.10672,0,0,0,0,0,0,0,0.10672,0,0,0.10672,0.10672,0.10672,0,0.10672,0.10672,0.10672,0,0,0.10672,0,0,0,0.10672,0,0.53362,0,0,0.21345,0,0,0,0.10672,0,0,0,0,0.10672,0.21345,0.10672,0.10672,0,0,0,0,0,0,0,0,0,0,0,0.21345,0,0,0.21345,0,0.10672,0.32017,0,0.42689,0,0.32017,0,0,0,0.10672,0,0.21345,0,0,0,0,0,0.21345,0,0,0,0,0,0,0,0,0.21345,0,0.10672,0.10672,0,0,0.10672,0,0.21345,0,0.10672,0,0,0,0,0.10672,0.10672,0.21345,0,0,0.10672,0,0,0,0,0,0,0.10672,0.21345,0.32017,0.32017,0,0,0.10672,0,0,0,0.10672,0,0,0.21345,0.10672,0,0,2.5614,0,0.64034,0,0.32017,0.10672,0,2.0277,0.10672,0,0.85379,0.74707,0.32017,0,0,0,0,0.10672,0,0,0,0.10672,0,0,0,0.32017,0,0,0,0,0,0.10672,0,0,0.10672,0.21345,0.21345,0,0.21345,0,0,0.10672,0.21345,0,0,0,0,0,0,0,0,0.32017,0.32017,0,0,0,0.21345,0.10672,0.74707,0,0,0,0,0,0,0,0.10672,0,0,0.10672,0.10672,0,0,1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,46.821,9.7612,648,0.43673,0,2.9321,0,0,0.30864,0,0,0,0.30864,0,0,0,0.7716,0,0,0,0,0.15432,1.3889,0.15432,0,0,0,0,0,0.15432,0.46296,0,0,0,0.30864,0,0,0.61728,0,0,0,0.15432,0,0,0,0,0,0.15432,0.15432,0,0.15432,0,0,0,0,0,0,0,0,0,0,0.15432,0,0,0.30864,0.46296,0,0,0,0.46296,0,0.15432,0,0,0,0,0,0,0,0,0,0,0,0,0.30864,0,0,0.30864,0,0,0,0,0,0,0.15432,0,0,0,0.61728,0,0,0,0,0,0,0,0,0.92593,0,0,0.15432,0.92593,0,0.30864,0,0,0,0,0,0,0.15432,0.15432,0,0,0.15432,0.15432,0,0,0,0,0,0.15432,0,0,0,0,0,0,0,0,0.7716,0,0,0,0,0,0.46296,0.30864,0,0.46296,0.30864,0.46296,0,0,0,0,0,0.15432,0,0.30864,0,0.15432,0,0,0,0.30864,0,0,0,0.30864,0.30864,0,0,0,0.30864,0.15432,0,0,0,0,0.30864,0,0,0,0,0,0,0,0,0,0.15432,0.30864,0,0,0,0,0,0,0,0,0,0,0.15432,0,0.30864,0,0,0,0.15432,0,0,0.30864,0.15432,0,0.7716,0,0,0,1.3889,0.15432,0.15432,0,0.15432,0.15432,0,1.0802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,36.397,7.6538,592,0.44088,0,2.3649,0,0,0,0,0,0,0.33784,0,0,0,0.67568,0,0,0,0,0.16892,3.2095,0,0,0,0,0,0,0.16892,0,0,0,0,0,0,0,0.16892,0,0,0,0.16892,0.16892,0,0,0,0.16892,0.16892,0,0,0.16892,0,0,0,0.16892,0,0,0,0,0,0,0,0,0,0,0.50676,0,0,0.16892,0,1.8581,0,0,0,0.16892,0,0,0,0,0.16892,0,0,0,0.16892,0.16892,0,0,0,0.16892,0,0,0.16892,0,0,0,0,0,0.16892,0.16892,0,0,0,0,0,0,0,0,0.16892,0,0,0.16892,0,0,0.50676,0,0,0.33784,0,0,0.16892,0,0,0,0,0.16892,0,0,0,0,0,0.33784,0.16892,0,0,0,0,0,0,0,0,0,0.16892,0,0,0,0,0.84459,0,0.16892,0.33784,0,0.16892,0,0.16892,0,0,0.33784,0,0,0.67568,0,0,0.33784,0,0,0.84459,0.33784,0,0,0.16892,0,0,0.16892,0,0.16892,0.16892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16892,0,0,0.50676,0,0,0,0,0.16892,0.16892,0,0,0.16892,0,0,0,0,0,0,0,0.16892,0,0.16892,0,0,0,0,0,0,4.7297,0,0.33784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,42.4,9.1684,848,0.37264,0,1.8868,0.35377,0,0,0,0,0,0.23585,0,0,0,0.58962,0,0.23585,0,0,0.11792,2.5943,0.11792,0.11792,0,0.11792,0,0,0,0,0,0,0,0.58962,0,0,0,0,0,0.23585,0,0,0.11792,0,0.11792,0.11792,0,0,0.11792,0,0,0,0,0.11792,0,0.11792,0,0,0,0.11792,0,0,0,0,1.1792,0,0.23585,0.11792,0,0.82547,0.23585,0.11792,0,0.70755,0,0,0,0,0.11792,0,0,0.11792,0,0.9434,0,0.11792,0,0.11792,0,0,0,0,0,0,0,0,0.11792,0,0.11792,0,0.11792,0,0.11792,0,0,0,0.70755,0,0,0,0,0.11792,1.0613,0.11792,0,0.11792,0,0,0,0,0,0,0,0.11792,0.11792,0,0,0.35377,0,0,0,0.23585,0,0.35377,0,0,0.11792,0,0.35377,0,0,0,0.11792,0,0,0.9434,0,0.11792,0.70755,0,0,0,0,0.11792,0,0,0,0,0.11792,0,0,0.11792,0,0.23585,0.11792,0.11792,0,0,0.11792,0,0,0,0,0.4717,0,0,0.11792,0,0,0.11792,0,0.23585,0,0,0.11792,0.11792,0.70755,0,0.35377,0,0,0.35377,0,0,0,0,0.4717,0.11792,0,0,0,0.23585,0,0,0,0,0,0,0.23585,0,0.11792,0,0.11792,0,0,0,0,4.3632,0,0.58962,0,0.58962,0,0,0.70755,0.11792,0,0.35377,1.1792,0.11792,0,0,0,0,0.58962,0,0,0.11792,0.11792,0,0,0,0.82547,0,0,0,0,0.11792,0,0.11792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,49.075,9.9245,523,0.56788,0,2.8681,0,0,0,0,0,0,0,0,0,0,0.1912,0,0,0,0,0.38241,2.2945,0,0,0,0.1912,0.57361,0,0.1912,0.57361,0.1912,0,0,0,0,0,0,0,0,0,0,0,0.38241,0,0,0,0,0,0.1912,0.1912,0,0,0,0,0,0,0,0.57361,0,0.1912,0,0,0.1912,0,0.57361,0,0.1912,0,0.1912,0,0.1912,0,0,0.38241,0,0,0,0,0,0,0,0,0,0.1912,0,0,0.1912,0.38241,0,0.1912,0,0,0,0,0,0,0,0.1912,0,0,0,0,0.1912,0.1912,0,0,0,0,0,0,0,0,0,0,0,0.38241,0,0,0,0,0,0,0,0,0.1912,0.1912,0.38241,0,0,0,0,0,0,0.1912,0.1912,0,0.1912,0,0,0,0,0,0,0,0,0.57361,0,0,1.1472,0.1912,0.38241,0,0,0,0,0,0,0.1912,0.76482,0,0.1912,0,0,0,0.1912,0,0,0,0,0,0,0,0,0.38241,0,0,0,0,0,1.1472,0,0,0,0,0,0,0,0,0,0,0,0,0.1912,0,0.1912,0,3.2505,0,0,0,0.1912,0.1912,0,0,0,0,0,0,0,0,0.1912,0,0.1912,0,0,0,0.1912,3.2505,0,0,0,1.5296,0,0,2.1033,0,0.38241,0.38241,0.38241,0.57361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,42.658,9.0263,339,0.50737,0,2.0649,0,0,0,0,0,0,0,0,0,0,0.58997,0,0,0,0.29499,0,1.1799,0.58997,0,0.29499,0,0.58997,0,0,0,0,0,0,0.29499,0,1.1799,0.29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29499,0,0,0,0,0,0,0,0,0.58997,0,0,0.58997,0,0.29499,0,0,0,0.58997,0,0,0,0,0,0,0,0,0.29499,0,0,0,0,0.29499,0,0,0,0.29499,0,0,0,0,0,0,0,0,0.29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,35.917,7.25,601,0.46256,0,1.3311,1.6639,0,0.16639,0,0,0,0,0,0,0,0,0,0,0.16639,0,0,1.4975,0,0,0.33278,0.33278,0,0,0,0.49917,0,0,0.16639,0,0,0,0.16639,0,0,0,0.16639,0.16639,0,0,0,0.16639,0,0.16639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16639,0.16639,0,0,0.16639,0,1.4975,0,0,0.16639,0.16639,0,0,0,0,0,0,0.33278,0,0,0.33278,0,0,0,1.3311,0,0,0,0,0.16639,0,0,0.16639,0,0,0,0,0,0,0.16639,0,0,0,0,0,0,0,0,0,0.16639,0,0,0.16639,0.16639,0,0,0,0,0,0,0,0.16639,0,0,0.16639,0,0.33278,0,0,0,0.16639,0,0,0,0,0,0.16639,0,0,0.16639,0,0,0.16639,0,0,0.16639,0,0,0.16639,0,0.33278,0,0,0,0,0,0,0,0.16639,0.16639,0,0.16639,0.49917,0,0,0.16639,0.16639,0,0,0,0.16639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16639,0,0,0,0,0,0,0.99834,0.16639,0,0.66556,0,0,0,0,0,0,0.16639,0,0,0,0,0,0,0.66556,0,0,0.16639,2.8286,0.33278,1.9967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,37.659,7.6829,625,0.4592,0,2.4,0.16,0,0,0,0,0,0.16,0.16,0.16,0,0.48,0,0,0,0,0.16,3.52,0.16,0.16,0,0,0.16,0,0,0.16,0.16,0,0,0.32,0.64,0,0.16,0,0,0,0.32,0.16,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.32,0,0,0,0,0.16,0,0.48,0,0,0,0,0.16,0,0,0.16,0.48,0,0,0,0,0.16,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.32,0,0,1.28,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.16,0,0,0.32,0,0,0.64,0,0,0.32,0.16,0,0,0,0,0,0,0,0,0.16,0,0,0,0.32,0,0,0,0,0.16,0,0,0,0,0,0.32,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0.16,0,0.16,0,0.16,0.16,0,0,0,0.16,0.16,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.32,0.16,0.16,0,0,0,0,2.24,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
